Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
9/30/2016,74776,38344,TN,,Carroll,Huntingdon,7638,66400,0.012195122,0.019969278,-0.024963289,0.002427213,0.004792621,2015-03,2015-Q1,71300,-0.068723703,2014-05
9/30/2016,77248,44632,OH,Canton,Stark,Hartville,7639,154600,0.003896104,0.009797518,0.039677202,0.029474554,0,2016-09,2016-Q3,154600,0,2016-09
9/30/2016,74226,37186,TN,Nashville,Sumner,Westmoreland,7640,111700,0.00994575,0.038104089,0.12942366,0.052464396,0.025659974,2016-09,2016-Q3,111700,0,2016-09
9/30/2016,81393,53572,WI,Madison,Dane,Mount Horeb,7641,246200,0.006541292,0.019461698,0.051238258,0.027950378,0.01312569,2016-09,2016-Q3,246200,0,2016-09
9/30/2016,78594,47424,IN,,Greene,Bloomfield,7642,82800,-0.004807692,-0.011933174,0.020961776,0.00995221,-0.000241226,2005-07,2005-Q3,100600,-0.17693837,2004-02
9/30/2016,60877,7936,NJ,New York,Morris,East Hanover,7643,542100,-0.002025037,0.003703018,0.051804424,0.030361712,-0.003332311,2006-01,2006-Q1,567000,-0.043915344,2005-08
9/30/2016,66772,21090,MD,Baltimore,Anne Arundel,Linthicum Heights,7644,291700,0.003785272,0.017794836,0.071638501,0.023985491,-0.009402355,2007-04,2007-Q2,324400,-0.10080148,2005-08
9/30/2016,98850,96708,HI,Kahului,Maui,Haiku,7645,845000,0.007511625,0.016113516,0.041923551,0.052452935,-0.004558168,2006-05,2006-Q2,888200,-0.048637694,2005-12
9/30/2016,79726,49408,MI,Holland,Allegan,Fennville,7646,148500,0.002700878,-0.002686367,0.021320495,0.0481216,-0.001932169,2006-11,2006-Q4,154300,-0.037589112,2006-03
9/30/2016,62366,12061,NY,Albany,Rensselaer,Town of East Greenbush,7647,232400,0.006932409,0.023788546,0.073441109,0.01259663,0.001606181,2008-08,2008-Q3,232800,-0.001718213,2008-08
9/30/2016,63371,14031,NY,Buffalo,Erie,Clarence,7648,266100,0.002259887,0.013328256,0.027809965,0.04144661,,2016-09,2016-Q3,266100,0,2016-09
9/30/2016,71858,32204,FL,Jacksonville,Duval,Jacksonville,7649,194500,0.010914761,0.032926182,0.166067146,0.066903406,,2016-09,2016-Q3,194500,0,2016-09
9/30/2016,74584,38008,TN,,Hardeman,Bolivar,7650,63200,0.021001616,0.001584786,0.151183971,,,2016-04,2016-Q2,67000,-0.056716418,2015-12
9/30/2016,73630,35824,AL,Huntsville,Madison,Huntsville,7651,200600,-0.000996016,-0.000996016,-0.012795276,-0.002670397,-0.006816113,2008-09,2008-Q3,230200,-0.12858384,2006-06
9/30/2016,60679,7452,NJ,New York,Bergen,Glen Rock,7652,612300,0.000817261,-0.001793283,0.025113009,0.02663052,0.001133939,2016-06,2016-Q2,613400,-0.001793283,2016-05
9/30/2016,62195,11713,NY,New York,Suffolk,Bellport,7653,280500,-0.008483563,-0.010930889,0.072657744,0.010140933,-0.018183568,2007-05,2007-Q2,341800,-0.179344646,2004-04
9/30/2016,58568,1966,MA,Boston,Essex,Rockport,7654,496300,0.005062778,0.030095475,0.06846071,0.042994553,0.006817413,2016-09,2016-Q3,496300,0,2016-09
9/30/2016,99810,98446,WA,Seattle,Pierce,Summit,7655,272900,0.00849963,0.030978466,0.122121711,0.060131823,-0.00411912,2007-08,2007-Q3,292300,-0.066370168,2006-04
9/30/2016,74581,38004,TN,Memphis,Tipton,Atoka,7656,180800,-0.000552792,0.00110742,0.043879908,0.034089642,0.009677149,2016-08,2016-Q3,180900,-0.000552792,2016-07
9/30/2016,94963,85501,AZ,Payson,Gila,Globe,7657,120200,0.008389262,0.032646048,0.087782805,0.047080856,0.005840553,2008-10,2008-Q4,126100,-0.046788263,2008-07
9/30/2016,58294,1220,MA,Pittsfield,Berkshire,Town of Adams,7658,134200,0.003739716,0.019756839,0.022086824,0.00514555,-0.009940862,2006-05,2006-Q2,153500,-0.125732899,2005-01
9/30/2016,71813,32134,FL,Ocala,Marion,Fort Mc Coy,7659,68900,-0.008633094,-0.008633094,0.020740741,0.02365061,-0.041346526,2007-03,2007-Q1,109800,-0.372495446,2005-02
9/30/2016,72006,32446,FL,,Jackson,Marianna,7660,112000,-0.004444444,-0.012345679,0.070745698,0.00071582,-0.016072215,2007-05,2007-Q2,142700,-0.21513665,2005-09
9/30/2016,69770,28207,NC,Charlotte,Mecklenburg,Charlotte,7661,810900,0.008205893,0.020385051,0.098185265,0.065165756,0.024543819,2016-09,2016-Q3,810900,0,2016-09
9/30/2016,61952,10970,NY,New York,Rockland,Mount Ivy,7662,421800,0.001662313,0.008849558,0.071102082,0.014348098,-0.019594143,2006-02,2006-Q1,517600,-0.185085008,2004-03
9/30/2016,60972,8083,NJ,Philadelphia,Camden,Somerdale,7663,162300,0.005576208,0.009956441,0.04238921,0.003864488,-0.023560972,2007-12,2007-Q4,206200,-0.212900097,2004-09
9/30/2016,68551,25304,WV,Charleston,Kanawha,Charleston,7664,154300,0.004557292,-0.001294498,-0.024652339,0.016753126,0.020630467,2015-08,2015-Q3,158400,-0.025883838,2015-03
9/30/2016,69328,27377,NC,,Guilford,Whitsett,7665,144100,0.005582694,0.014788732,0.033715925,0.02590925,0.010272819,2016-09,2016-Q3,144100,0,2016-09
9/30/2016,77310,44710,OH,Canton,Stark,Canton,7666,57800,-0.006872852,0.006968641,0.028469751,-0.016769281,-0.031617457,2006-07,2006-Q3,80200,-0.279301746,1997-04
9/30/2016,72484,33182,FL,Miami-Fort Lauderdale,Miami-Dade,Tamiami,7667,329000,0.012931034,0.034265954,0.075514874,0.10368005,-0.016384813,2007-03,2007-Q1,396900,-0.171075838,2005-08
9/30/2016,62245,11771,NY,New York,Nassau,Oyster Bay,7668,828600,0.001813565,-0.006951103,-0.011453114,0.023428987,-0.009620396,2006-08,2006-Q3,918400,-0.097778746,2004-11
9/30/2016,72181,32736,FL,Orlando,Lake,Eustis,7669,248100,0.008126778,0.020567668,0.081517001,0.073903825,-0.029060483,2006-10,2006-Q4,333500,-0.256071964,2005-01
9/30/2016,60338,6480,CT,Hartford,Middlesex,Town of Portland,7670,225600,0.003558719,0.007142857,0.00669344,0.000621725,-0.013406418,2006-05,2006-Q2,263200,-0.142857143,2004-08
9/30/2016,88821,70812,LA,Baton Rouge,East Baton Rouge,Baton Rouge,7671,90400,-0.007683864,-0.030042918,-0.00877193,0.012871884,,2016-05,2016-Q2,93300,-0.031082529,2016-03
9/30/2016,100153,99204,WA,Spokane,Spokane,Spokane,7672,191900,0.010531859,0.03116604,0.102240092,0.041626755,0.011657001,2016-09,2016-Q3,191900,0,2016-09
9/30/2016,63822,14905,NY,Elmira,Chemung,Town of Elmira,7673,112000,0.004484305,0.018181818,0.036077706,0.012991368,0.018000153,2012-10,2012-Q4,113900,-0.016681299,2012-05
9/30/2016,60337,6479,CT,Hartford,Hartford,Southington,7674,231600,0.001297017,0.004772234,0.006518905,0.000605589,-0.013715923,2007-09,2007-Q3,272200,-0.149155033,2004-11
9/30/2016,67050,21795,MD,Hagerstown,Washington,Williamsport,7675,178200,0.002813731,0.007918552,0.027089337,0.011137054,-0.02674891,2006-05,2006-Q2,238000,-0.251260504,2004-09
9/30/2016,61879,10589,NY,New York,Westchester,Somers,7676,407500,-0.002692119,-0.012121212,0.008164275,0.011739828,-0.019124922,2006-06,2006-Q2,512100,-0.204256981,2003-04
9/30/2016,91651,77002,TX,Houston,Harris,Houston,7677,259800,-0.017026107,-0.051478642,-0.034559643,0.073069064,0.054512129,2016-03,2016-Q1,283400,-0.083274524,2015-05
9/30/2016,65874,19350,PA,Philadelphia,Chester,New Garden Township,7678,362500,0.00554785,0.011157601,0.000275938,0.009069209,-0.010657998,2007-03,2007-Q1,404800,-0.104496047,2004-11
9/30/2016,88827,70818,LA,Baton Rouge,East Baton Rouge,Baton Rouge,7679,169400,0.003554502,0.002960332,0.024803388,0.031594649,,2016-05,2016-Q2,169700,-0.001767826,2016-05
9/30/2016,77651,45409,OH,Dayton,Montgomery,Kettering,7680,126800,0.002371542,0.006349206,0.027552674,0.013631692,-0.007416948,2005-07,2005-Q3,139100,-0.088425593,2004-05
9/30/2016,70648,29670,SC,Greenville,Anderson,Pendleton,7681,133700,0.003753754,0.022171254,0.0696,0.041887207,0.01741442,2016-09,2016-Q3,133700,0,2016-09
9/30/2016,417461,85123,AZ,Phoenix,Pinal,Casa Grande,7682,107100,0.009425071,0.035783366,0.129746835,0.130115074,-0.038136957,2006-08,2006-Q3,158700,-0.325141777,2005-03
9/30/2016,96087,90211,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Beverly Hills,7683,1769800,-0.000677583,0.009641166,0.036425392,0.084981083,0.022517527,2016-02,2016-Q1,1773400,-0.002029999,2016-02
9/30/2016,99662,98252,WA,Seattle,Snohomish,Granite Falls,7684,255200,0.004724409,0.023666266,0.100474342,0.090740812,0.003474578,2007-06,2007-Q2,264400,-0.034795764,2007-02
9/30/2016,66572,20712,MD,Washington,Prince Georges,Mount Rainier,7685,343500,0.018381263,0.075117371,0.189816418,0.132241343,0.004505593,2007-04,2007-Q2,344300,-0.002323555,2007-04
9/30/2016,81285,53205,WI,Milwaukee,Milwaukee,Milwaukee,7686,65600,0.021806854,0.061488673,0.10623946,-0.009480385,-0.0207456,2009-12,2009-Q4,87500,-0.250285714,2004-10
9/30/2016,99797,98418,WA,Seattle,Pierce,Tacoma,7687,189800,0.019334049,0.052689961,0.147521161,0.082482944,-0.00432121,2007-03,2007-Q1,207100,-0.083534524,2006-06
9/30/2016,71755,32054,FL,,Union,Lake Butler,7688,96100,0.008394544,-0.001039501,-0.11996337,0.010965649,-0.044876749,2007-06,2007-Q2,161900,-0.406423718,2005-06
9/30/2016,81353,53527,WI,Madison,Dane,Town of Cottage Grove,7689,263200,0.006500956,0.017001546,0.058303177,0.034261171,0.013707102,2016-09,2016-Q3,263200,0,2016-09
9/30/2016,73035,34211,FL,North Port-Sarasota-Bradenton,Manatee,Bradenton,7690,359300,0.004473022,0.014112334,0.05707561,0.082073137,-0.01588611,2005-10,2005-Q4,458200,-0.215844609,2004-12
9/30/2016,71231,30607,GA,Athens,Clarke,Athens,7691,116000,0.002592913,0.019332162,0.079069767,0.048594026,-0.009330355,2007-11,2007-Q4,132900,-0.127163281,2003-04
9/30/2016,64610,16441,PA,Erie,Erie,Waterford Township,7692,149100,0.004040404,0.00811359,0.015667575,0.019614421,0.014428666,2013-12,2013-Q4,150600,-0.009960159,2013-07
9/30/2016,98089,95304,CA,Stockton,San Joaquin,Tracy,7693,554200,0.002895404,0.002351239,0.059858482,0.103429585,-0.02334961,2006-03,2006-Q1,743700,-0.254807046,2004-06
9/30/2016,58368,1450,MA,Boston,Middlesex,Groton,7694,450600,0.008956561,0.032538955,0.05034965,0.039921591,0.005937255,2016-09,2016-Q3,450600,0,2016-09
9/30/2016,99215,97351,OR,Salem,Polk,Independence,7695,189300,0.013926085,0.049916805,0.102504368,0.052454498,0.008811797,2016-09,2016-Q3,189300,0,2016-09
9/30/2016,69716,28103,NC,Charlotte,Union,Marshville,7696,145100,0.005544006,0.017531557,0.057580175,0.013186959,0.001109427,2016-09,2016-Q3,145100,0,2016-09
9/30/2016,84474,60422,IL,Chicago,Cook,Flossmoor,7697,202200,0.000990099,0.003972195,-0.011246944,0.001191189,-0.036412066,2006-10,2006-Q4,293300,-0.310603478,2000-12
9/30/2016,96946,92610,CA,Los Angeles-Long Beach-Anaheim,Orange,Lake Forest,7698,690000,0,-0.003466205,-0.020164726,0.067049408,-0.008514809,2006-05,2006-Q2,773100,-0.107489329,2005-03
9/30/2016,82295,55445,MN,Minneapolis-St Paul,Hennepin,Brooklyn Park,7699,201000,0.015664477,0.05015674,0.085313175,0.072572261,-0.015086659,2007-02,2007-Q1,236400,-0.149746193,2004-01
9/30/2016,99717,98327,WA,Seattle,Pierce,Dupont,7700,305400,0.009253139,0.027936722,0.066340782,0.028397238,-0.000620015,2007-02,2007-Q1,315800,-0.032932236,2006-08
9/30/2016,92110,77807,TX,College Station,Brazos,Bryan,7701,175600,0.004576659,0.022714036,0.093399751,0.041346045,0.02649014,2016-09,2016-Q3,175600,0,2016-09
9/30/2016,95071,85735,AZ,Tucson,Pima,Tucson,7702,177400,0.002826456,0.002259887,0.026026605,0.045964038,-0.034378249,2006-05,2006-Q2,253400,-0.299921073,2004-08
9/30/2016,63915,15131,PA,Pittsburgh,Allegheny,White Oak,7703,108200,0.005576208,0.014058107,0.063913471,0.028099793,0.013523009,2016-09,2016-Q3,108200,0,2016-09
9/30/2016,93385,80433,CO,Denver,Jefferson,Conifer,7704,448000,0.006967858,0.025171625,0.086851043,0.078519316,0.029831471,2016-09,2016-Q3,448000,0,2016-09
9/30/2016,84548,60514,IL,Chicago,Du Page,Clarendon Hills,7705,449500,0.005592841,0.00762161,0.036430712,0.027543318,-0.011221746,2007-03,2007-Q1,519000,-0.133911368,2005-07
9/30/2016,78285,46803,IN,Fort Wayne,Allen,Fort Wayne,7706,39600,-0.043478261,-0.152034261,-0.03649635,-0.014035562,,2013-02,2013-Q1,49800,-0.204819277,
9/30/2016,96799,92315,CA,Riverside,San Bernardino,Big Bear Lake,7707,318300,-0.005001563,0.000314268,0.05397351,0.065386472,-0.015838815,2006-05,2006-Q2,386000,-0.175388601,2005-06
9/30/2016,79773,49461,MI,Muskegon,Muskegon,Whitehall,7708,150700,0.01208865,0.036451169,0.096,0.04801476,0.007464041,2016-09,2016-Q3,150700,0,2016-09
9/30/2016,60340,6482,CT,Stamford,Fairfield,Sandy Hook,7709,338900,0.00355345,0.009532321,-0.015111886,-0.002285805,-0.029306526,2006-04,2006-Q2,471000,-0.280467091,2002-09
9/30/2016,65702,19021,PA,Philadelphia,Bucks,Croydon,7710,171900,0.010582011,0.033674083,0.057846154,0.004003425,-0.014483025,2007-06,2007-Q2,203500,-0.155282555,2005-05
9/30/2016,58384,1475,MA,Worcester,Worcester,Town of Winchendon,7711,182100,0.008864266,0.032898469,0.06180758,0.024047225,-0.013636142,2006-02,2006-Q1,218100,-0.165061898,2003-12
9/30/2016,63578,14522,NY,Rochester,Wayne,Town of Palmyra,7712,109300,0.008302583,0.015799257,0.043935053,0.018760657,0.019166578,2016-09,2016-Q3,109300,0,2016-09
9/30/2016,60558,7045,NJ,New York,Morris,Montville,7713,556100,0,0.003066378,0.020179784,0.021700205,-0.010658505,2006-05,2006-Q2,630000,-0.117301587,2004-09
9/30/2016,65312,18032,PA,Allentown,Lehigh,Catasauqua,7714,130800,0.00770416,0.017107309,-0.00228833,-0.008785045,,2010-08,2010-Q3,143000,-0.085314685,
9/30/2016,62198,11716,NY,New York,Suffolk,Town of Islip,7715,360200,-0.007166483,-0.018261107,0.017226772,-0.010123761,-0.02381999,2006-06,2006-Q2,468600,-0.231327358,2004-01
9/30/2016,89003,71282,LA,,Madison,Tallulah,7716,111300,-0.00536193,-0.030487805,0.062022901,0.010952873,,2016-06,2016-Q2,114800,-0.030487805,2016-05
9/30/2016,64249,15690,PA,Pittsburgh,Westmoreland,Vandergrift,7717,65400,-0.00456621,0.004608295,0.012383901,0.020119873,0.009160729,2016-08,2016-Q3,65700,-0.00456621,2016-07
9/30/2016,73799,36264,AL,,Cleburne,Heflin,7718,106000,-0.005628518,-0.026629936,0.315136476,0.055793298,0.000853045,2016-06,2016-Q2,108900,-0.026629936,2016-05
9/30/2016,93470,80549,CO,Fort Collins,Larimer,Wellington,7719,283800,0.008887309,0.030501089,0.095329988,0.08817787,0.037550417,2016-09,2016-Q3,283800,0,2016-09
9/30/2016,90981,75570,TX,Texarkana,Bowie,New Boston,7720,80400,0.006257822,0.041450777,0.046875,0.006337643,-0.005781946,2009-06,2009-Q2,91800,-0.124183007,2005-03
9/30/2016,87521,67230,KS,Wichita,Sedgwick,Wichita,7721,310100,-0.008948546,-0.015555556,0.058361775,0.0212152,0.019516108,2016-07,2016-Q3,315400,-0.016804058,2016-04
9/30/2016,66060,19807,DE,Philadelphia,New Castle,Wilmington,7722,737100,0.001630656,0.010695187,0.028463792,0.017848498,-0.013778295,2006-12,2006-Q4,855600,-0.138499299,2005-03
9/30/2016,95200,86429,AZ,Lake Havasu City,Mohave,Bullhead City,7723,225700,0.003111111,0.015751575,0.039134438,0.057201813,-0.036042142,2006-09,2006-Q3,325800,-0.307243708,2005-01
9/30/2016,417454,19060,PA,Philadelphia,Delaware,Garnet Valley,7724,420300,0.001191043,-0.006617821,0.005983724,0.028221986,0.002362067,2016-04,2016-Q2,429600,-0.021648045,2016-01
9/30/2016,399674,89519,NV,Reno,Washoe,Reno,7725,490400,0.015110743,0.041410066,0.047639393,0.090223353,-0.013973353,2005-09,2005-Q3,585500,-0.162425278,2004-09
9/30/2016,59074,3249,NH,Laconia,Belknap,Gilford,7726,212200,0.004259347,0.009514748,0.047901235,0.021917149,-0.011283869,2006-04,2006-Q2,245000,-0.133877551,2004-12
9/30/2016,60276,6379,CT,New London,New London,Town of Stonington,7727,235400,0.001276053,0.002982531,-0.026468156,-0.007150717,-0.023795145,2006-01,2006-Q1,305000,-0.228196721,2003-11
9/30/2016,77303,44703,OH,Canton,Stark,Canton,7728,52700,0.009578544,0.039447732,0.068965517,0.010978719,-0.028127576,2005-03,2005-Q1,70500,-0.25248227,1998-09
9/30/2016,399583,33973,FL,Fort Myers,Lee,Lehigh Acres,7729,194000,0.014113957,0.028632025,0.105413105,0.055620955,-0.035614002,2006-02,2006-Q1,285000,-0.319298246,2004-09
9/30/2016,60025,5819,VT,,Caledonia,St Johnsbury,7730,147600,0.009575923,0.022869023,0.075018208,0.005090372,,2012-01,2012-Q1,148300,-0.004720162,2011-12
9/30/2016,87487,67147,KS,Wichita,Sedgwick,Valley Center,7731,152900,0.001309758,0.01459854,0.047260274,0.023702386,0.024696061,2016-09,2016-Q3,152900,0,2016-09
9/30/2016,70254,29006,SC,Columbia,Lexington,Batesburg-Leesville,7732,87200,-0.00456621,-0.016910936,-0.087866109,0.010653292,,2015-06,2015-Q2,96900,-0.100103199,2015-01
9/30/2016,98110,95326,CA,Modesto,Stanislaus,Hughson,7733,296600,0.005764666,0.026297578,0.077370142,0.127188913,-0.023545181,2006-04,2006-Q2,387200,-0.233987603,2004-12
9/30/2016,60408,6710,CT,New Haven,New Haven,Waterbury,7734,112400,-0.005309735,-0.014035088,-0.040955631,-0.025506036,-0.041650796,2007-03,2007-Q1,176100,-0.361726292,2003-04
9/30/2016,59063,3235,NH,Concord,Merrimack,Franklin,7735,149900,0.01352265,0.01903467,0.073782235,0.02968971,-0.019593214,2007-01,2007-Q1,186000,-0.194086022,2004-04
9/30/2016,58846,2657,MA,Cape Cod,Barnstable,Provincetown,7736,516600,0.004276827,0.013537375,0.044480388,0.047870124,0.009348217,2016-09,2016-Q3,516600,0,2016-09
9/30/2016,60745,7657,NJ,New York,Bergen,Ridgefield,7737,454700,0.006196061,0.013823857,0.046490219,0.031068545,-0.014797383,2006-06,2006-Q2,531800,-0.144979316,2004-10
9/30/2016,88635,70512,LA,Opelousas,Saint Landry,Arnaudville,7738,131400,-0.003034901,-0.000760456,0.197812215,-0.025088242,,2010-12,2010-Q4,156900,-0.162523901,
9/30/2016,64220,15658,PA,Pittsburgh,Westmoreland,Ligonier Township,7739,152600,0.005932762,0.034576271,0.055325035,0.028185066,0.023136515,2016-09,2016-Q3,152600,0,2016-09
9/30/2016,79798,49544,MI,Grand Rapids,Kent,Walker,7740,159800,0.01011378,0.029639175,0.079000675,0.063608344,0.009975467,2016-09,2016-Q3,159800,0,2016-09
9/30/2016,84304,60041,IL,Chicago,Lake,Long Lake,7741,153900,0.009180328,0.015841584,0.037061995,0.013386759,-0.03156652,2007-03,2007-Q1,216800,-0.290129151,2001-05
9/30/2016,64203,15632,PA,Pittsburgh,Westmoreland,Murrysville,7742,198400,-0.001509814,-0.006012024,0.06039551,0.040345166,0.021808051,2016-04,2016-Q2,202100,-0.018307768,2016-02
9/30/2016,85027,61525,IL,Peoria,Peoria,Dunlap,7743,242300,-0.003700658,-0.002470152,0.013383522,0.017104676,0.010856284,2016-07,2016-Q3,243600,-0.005336617,2016-05
9/30/2016,61241,8889,NJ,New York,Hunterdon,Readington,7744,414600,0.003631082,0.007043964,0.037018509,0.010296069,-0.019899297,2006-01,2006-Q1,515000,-0.194951456,2004-03
9/30/2016,94265,83669,ID,Boise City,Ada,Star,7745,218700,0.001832341,0.016736402,0.0725846,0.099507337,-0.002658471,2007-05,2007-Q2,231200,-0.054065744,2006-08
9/30/2016,60504,6907,CT,Stamford,Fairfield,Stamford,7746,429300,0.003975678,0.004445484,-0.010373444,0.019648971,-0.020072308,2006-08,2006-Q3,526700,-0.184925005,2004-03
9/30/2016,94425,84060,UT,Summit Park,Summit,Park City,7747,908700,0.00453239,0.020667191,0.073479031,0.061673057,0.031220186,2016-02,2016-Q1,911800,-0.003399868,2016-02
9/30/2016,58604,2061,MA,Boston,Plymouth,Norwell,7748,571400,0.00474767,0.016725979,0.05288373,0.031762121,0.004575805,2005-12,2005-Q4,581000,-0.016523236,2005-06
9/30/2016,99784,98402,WA,Seattle,Pierce,Tacoma,7749,243600,0.007860985,0.006195787,0.096309631,0.038162131,-0.015746162,2007-03,2007-Q1,292600,-0.167464115,2005-09
9/30/2016,71783,32095,FL,Jacksonville,Saint Johns,Saint Augustine,7750,275400,0.002913328,0.011013216,0.027228646,0.051253193,-0.023182308,2006-11,2006-Q4,350000,-0.213142857,2005-01
9/30/2016,77951,46072,IN,,Tipton,Tipton,7751,94400,-0.002114165,0,0.060674157,0.011396457,-0.016510534,2005-08,2005-Q3,112900,-0.163861825,2001-02
9/30/2016,90315,74132,OK,Tulsa,Tulsa,Tulsa,7752,155000,0.009771987,0.027851459,0.080139373,0.036762987,,2016-09,2016-Q3,155000,0,2016-09
9/30/2016,96803,92320,CA,Riverside,Riverside,Calimesa,7753,303800,0.008632138,0.032279986,0.12020649,0.132054,-0.017184537,2006-03,2006-Q1,365400,-0.168582375,2005-04
9/30/2016,89724,72730,AR,Fayetteville,Washington,Farmington,7754,168200,0.008393285,0.035714286,0.083065035,0.051744091,0.004947712,2016-09,2016-Q3,168200,0,2016-09
9/30/2016,92327,78231,TX,San Antonio,Bexar,San Antonio,7755,266400,0.006422365,0.021472393,0.060087545,0.043513419,0.021762582,2016-09,2016-Q3,266400,0,2016-09
9/30/2016,94931,85355,AZ,Phoenix,Maricopa,Glendale,7756,290600,0.004493605,0.015019211,0.051755338,0.093343263,-0.027434043,2006-01,2006-Q1,391600,-0.257916241,2005-02
9/30/2016,77273,44662,OH,Canton,Stark,Navarre,7757,114400,0.007929515,0.005272408,0.012389381,0.037864086,-0.004933385,2006-08,2006-Q3,121000,-0.054545455,2005-01
9/30/2016,65279,17963,PA,Pottsville,Schuylkill,Pine Grove Township,7758,130800,0.003067485,0.005380477,0.038919778,0.013363518,0.020287102,2016-09,2016-Q3,130800,0,2016-09
9/30/2016,78656,47542,IN,Jasper,Dubois,Huntingburg,7759,132300,0.002272727,0.002272727,0.0584,0.042778395,0.024754912,2016-02,2016-Q1,135000,-0.02,2016-01
9/30/2016,92206,78016,TX,San Antonio,Medina,Devine,7760,138100,0.009502924,0.047799697,0.170338983,0.104806813,,2016-09,2016-Q3,138100,0,2016-09
9/30/2016,62657,12549,NY,New York,Orange,Town of Montgomery,7761,227100,0.000440529,-0.005256242,0.014745308,-0.0078269,-0.033500082,2007-02,2007-Q1,322400,-0.295595533,2003-07
9/30/2016,62243,11769,NY,New York,Suffolk,Town of Islip,7762,364700,-0.008698016,-0.007078682,0.004129956,-0.020985823,-0.028424923,2006-11,2006-Q4,490300,-0.256169692,2003-07
